#Input file

699 atoms
5 atom types

-10.0 10.0 xlo xhi
-10.0 10.0 ylo yhi
-10.0 10.0 zlo zhi

Masses

1 1.0080
2 15.9994
3 63.546
4 35.453
5 1.0

Atoms

55 2 0.0 -5.06614000 -6.42069000 3.50887000 
56 1 0.0 -4.96428000 -5.95378000 4.36002000 
57 1 0.0 -6.02365000 -6.77487000 3.48097000 
58 1 0.0 -2.48043000 -8.52415000 3.27320000 
59 2 0.0 -1.07248000 -8.68849000 4.70993000 
60 2 0.0 -1.94546000 -5.83193000 4.73061000 
61 1 0.0 -1.74221000 -6.77734000 4.84255000 
62 1 0.0 -0.17436800 -8.34339000 4.76072000 
63 1 0.0 -9.21459000 -6.88996000 0.69187700 
64 2 0.0 -6.15760000 -6.05967000 9.53043000 
65 1 0.0 -6.91811000 -6.66493000 9.38713000 
66 1 0.0 -6.43902000 -5.14645000 9.03621000 
67 1 0.0 -4.41945000 -5.89010000 6.69907000 
68 2 0.0 -8.01019000 -7.34858000 6.14670000 
69 1 0.0 -7.65768000 -6.35813000 6.25177000 
70 1 0.0 -7.96550000 -7.52185000 5.18544000 
71 2 0.0 -8.50134000 -7.61642000 9.16613000 
72 1 0.0 -8.45441000 -7.68885000 8.20518000 
73 1 0.0 -9.40372000 -7.90193000 9.36905000 
74 2 0.0 -5.92570000 -8.92458000 6.84659000 
75 1 0.0 -6.71801000 -8.34793000 6.58071000 
76 1 0.0 -5.66608000 -9.43603000 6.04708000 
77 2 0.0 -4.30298000 -7.04919000 7.86515000 
78 1 0.0 -4.98618000 -6.69728000 8.54383000 
79 1 0.0 -4.74953000 -7.85267000 7.44131000 
80 1 0.0 -9.89534000 -7.95806000 6.38233000 
81 1 0.0 -2.84348000 -5.95013000 8.64502000 
82 2 0.0 -2.37162000 -5.21652000 9.08225000 
83 2 0.0 -4.46453000 -5.12201000 6.01154000 
84 1 0.0 -2.80421000 -5.70232000 5.17401000 
85 1 0.0 -0.94216100 -9.60112000 4.97336000 
86 1 0.0 -0.69091700 -5.29210000 8.54916000 
87 1 0.0 -7.73249000 -4.73778000 -7.87729000 
88 1 0.0 -8.70949000 -3.64834000 -7.53004000 
89 1 0.0 -4.18537000 -3.78296000 -8.18527000 
90 2 0.0 -7.84305000 -3.77938000 -7.93847000 
91 1 0.0 -4.94011000 -2.50133000 -8.81392000 
92 1 0.0 -7.00728000 -0.93816000 -6.56538000 
93 2 0.0 -6.17446000 -2.42293000 -6.29861000 
94 1 0.0 -5.31420000 -2.46402000 -6.84379000 
95 1 0.0 -6.82169000 -3.00410000 -6.81487000 
96 2 0.0 -4.27150000 -2.77791000 -8.11327000 
97 2 0.0 -3.43387000 -0.67330000 -9.73471000 
98 1 0.0 -4.39652000 -0.72016800 -9.82760000 
99 2 0.0 -6.21254000 -1.81661000 -9.75889000 
100 1 0.0 -6.87384000 -2.14566000 -9.12884000 
101 1 0.0 -3.25969000 -1.37815000 -9.08936000 
102 2 0.0 -0.16340100 -2.30858000 -5.31639000 
103 1 0.0 -0.82239100 -1.62603000 -5.52957000 
104 2 0.0 -2.08188000 -0.16380800 -5.93398000 
105 1 0.0 -2.79946000 -0.40843600 -5.31352000 
106 2 0.0 -7.57599000 -0.12033300 -6.65105000 
107 1 0.0 -9.05957000 -3.02267000 -4.97343000 
108 2 0.0 -4.31698000 -0.89487800 -4.32415000 
109 1 0.0 -4.88378000 -1.35867000 -4.95100000 
110 1 0.0 -4.69222000 -1.15338000 -3.47188000 
111 2 0.0 -8.40926000 -2.62487000 -4.37091000 
112 1 0.0 -7.64954000 -2.44043000 -4.94925000 
113 1 0.0 -7.64155000 -3.62194000 -3.16997000 
114 1 0.0 -2.47966000 -2.56279000 -0.17461000 
115 2 0.0 -7.11898000 -3.89781000 -2.36263000 
116 1 0.0 -8.31573000 -3.80739000 -1.17590000 
117 2 0.0 -8.96349000 -3.72287000 -0.39810700 
118 1 0.0 -2.97090000 -4.18554000 -1.70660000 
119 2 0.0 -2.68901000 -4.93873000 -2.29796000 
120 1 0.0 -8.88217000 -1.08442000 -3.24519000 
121 2 0.0 -7.77848000 -1.07156000 -0.43598600 
122 1 0.0 -8.20319000 -1.94548000 -0.33286100 
123 1 0.0 -8.22898000 -0.64738200 -1.22901000 
124 2 0.0 -5.59549000 -1.76712000 -1.78413000 
125 1 0.0 -4.85385000 -2.10831000 -1.24278000 
126 1 0.0 -6.29267000 -1.39838000 -1.13379000 
127 1 0.0 -6.48063000 -3.11734000 -2.17731000 
128 2 0.0 -8.98079000 -0.25798500 -2.73804000 
129 2 0.0 -3.30735000 -2.93597000 -0.50974700 
130 1 0.0 -0.59701200 -0.20374700 -0.51613400 
131 1 0.0 -8.77830000 -4.49775000 0.16344500 
132 1 0.0 -8.49693000 -4.48825000 2.22835000 
133 2 0.0 -4.70144000 -4.56300000 1.57593000 
134 1 0.0 -3.63506000 -3.44139000 0.25024100 
135 2 0.0 -8.60831000 -3.55999000 2.48670000 
136 1 0.0 -5.54282000 -3.25346000 2.21191000 
137 2 0.0 -1.83053000 -4.29432000 2.24839000 
138 1 0.0 -2.78422000 -4.26254000 2.06031000 
139 1 0.0 -6.46720000 -0.78120700 2.85762000 
140 2 0.0 -6.09451000 -2.54609000 2.68045000 
141 1 0.0 -7.03481000 -2.89259000 2.69106000 
142 1 0.0 -8.90478000 -3.16310000 1.65686000 
143 2 0.0 -0.63275600 -1.90646000 0.75785700 
144 1 0.0 -0.93744800 -2.58358000 1.38010000 
145 1 0.0 -5.28676000 -4.90136000 0.83030000 
146 2 0.0 -9.85935000 -4.74647000 4.82559000 
147 1 0.0 -9.58406000 -4.13125000 4.13436000 
148 1 0.0 -1.79419000 -4.63614000 3.15952000 
149 2 0.0 -4.25407000 -1.38172000 4.56641000 
150 1 0.0 -4.77648000 -1.88596000 3.91799000 
151 1 0.0 -3.11819000 -0.20097700 3.63435000 
152 2 0.0 -0.38055500 -1.51050000 4.82219000 
153 1 0.0 -1.60331000 -0.25009400 3.60579000 
154 2 0.0 -2.25687000 -0.80565600 6.65426000 
155 2 0.0 -7.15763000 -4.85022000 6.10874000 
156 1 0.0 -7.05354000 -4.35986000 7.18354000 
157 1 0.0 -6.22052000 -4.96775000 5.85487000 
158 1 0.0 -0.92445000 -1.15715000 5.58671000 
159 1 0.0 -4.22852000 -4.32332000 6.52081000 
160 2 0.0 -6.90007000 -3.85566000 8.30543000 
161 1 0.0 -7.79502000 -3.79053000 8.61066000 
162 1 0.0 -2.53709000 -1.55761000 7.19375000 
163 1 0.0 -2.79756000 -4.40076000 8.72224000 
164 1 0.0 -3.74888000 -2.31776000 8.75903000 
165 1 0.0 -0.77416900 -4.78289000 5.44584000 
166 1 0.0 -6.34005000 -2.41986000 9.48426000 
167 1 0.0 -2.90878000 -0.82559500 5.93532000 
168 2 0.0 -3.86176000 -3.01525000 8.10629000 
169 1 0.0 -4.80072000 -3.21256000 8.20030000 
170 1 0.0 -4.92598000 -0.90027300 5.07003000 
171 1 0.0 -0.25322100 -2.46089000 5.02815000 
172 1 0.0 -9.05284000 -4.87139000 5.34441000 
173 2 0.0 -5.11052000 2.46829000 -5.92952000 
174 1 0.0 -4.55364000 2.04675000 -6.60485000 
175 1 0.0 -0.13379900 3.43484000 -8.71810000 
176 1 0.0 -7.47784000 0.39187900 -5.79530000 
177 2 0.0 -8.64106000 1.90858000 -8.29879000 
178 1 0.0 -8.07662000 1.78683000 -9.08038000 
179 1 0.0 -8.41595000 1.13190000 -7.73423000 
180 1 0.0 -7.81089000 3.13137000 -7.43402000 
181 1 0.0 -5.79640000 2.99317000 -6.42370000 
182 1 0.0 -3.27352000 0.66490600 -8.67993000 
183 1 0.0 -2.53390000 0.32634900 -6.68977000 
184 1 0.0 -0.61764800 0.95154000 -6.05815000 
185 2 0.0 -3.21139000 1.31743000 -7.90906000 
186 1 0.0 -2.47862000 1.92662000 -8.13415000 
187 1 0.0 -0.57764900 2.60216000 -7.46765000 
188 2 0.0 -7.27817000 3.81922000 -6.92082000 
189 1 0.0 -7.68330000 3.85529000 -6.03682000 
190 2 0.0 -0.93190000 3.11969000 -8.24518000 
191 1 0.0 -2.13445000 4.57445000 -8.80740000 
192 2 0.0 -7.09615000 1.35381000 -4.43361000 
193 1 0.0 -6.22642000 1.64765000 -4.82834000 
194 1 0.0 -7.65588000 2.18702000 -4.38277000 
195 2 0.0 -0.64356400 3.06169000 -3.76571000 
196 1 0.0 -1.09643000 2.32043000 -3.34109000 
197 1 0.0 -0.39117600 2.68987000 -4.61860000 
198 2 0.0 -8.33594000 3.75094000 -4.07787000 
199 1 0.0 -7.64558000 3.98153000 -3.43204000 
200 1 0.0 -3.28364000 0.61140300 -3.27927000 
201 1 0.0 -3.14163000 2.02261000 -2.73875000 
202 2 0.0 -6.77336000 2.42948000 -0.19359600 
203 1 0.0 -6.46021000 3.10222000 -0.86842300 
204 1 0.0 -8.34070000 0.33479100 -3.16740000 
205 2 0.0 -2.70181000 1.16665000 -2.75017000 
206 2 0.0 -3.15657000 4.12310000 -2.69965000 
207 1 0.0 -0.05307400 2.10203000 -0.48188500 
208 2 0.0 -0.38352800 0.46385900 -1.18716000 
209 1 0.0 -1.23041000 0.61264600 -1.65175000 
210 1 0.0 -9.10064000 3.53416000 -3.51092000 
211 2 0.0 -6.05826000 4.24770000 -2.10206000 
212 1 0.0 -5.11307000 4.05740000 -2.25011000 
213 1 0.0 -2.30200000 3.88333000 -3.09864000 
214 1 0.0 -2.45772000 4.65187000 -0.99117800 
215 1 0.0 -3.54309000 4.77702000 -3.32400000 
216 1 0.0 -1.30206000 4.21678000 -0.05080940 
217 2 0.0 -2.02843000 4.86326000 -0.14238400 
218 1 0.0 -6.00442000 0.72884100 2.60731000 
219 1 0.0 -9.15787000 1.72726000 2.24715000 
220 1 0.0 -6.01138000 2.20145000 0.36273200 
221 2 0.0 -4.73074000 1.62907000 1.87980000 
222 1 0.0 -4.75802000 2.50469000 2.31341000 
223 1 0.0 -3.92443000 1.22211000 2.23857000 
224 2 0.0 -8.80989000 3.20648000 1.44213000 
225 1 0.0 -8.03429000 2.95373000 0.84475500 
226 1 0.0 -9.61184000 3.06045000 0.90216000 
227 2 0.0 -9.33241000 0.76534500 2.48470000 
228 1 0.0 -8.43735000 0.36724800 2.61316000 
229 2 0.0 -6.70336000 0.15901700 3.06664000 
230 2 0.0 -2.45037000 4.81048000 4.63044000 
231 1 0.0 -0.93751600 4.57606000 3.87877000 
232 1 0.0 -0.89963900 1.48338000 2.74857000 
233 2 0.0 -8.90184000 4.99994000 3.68219000 
234 2 0.0 -4.86239000 4.25391000 3.12830000 
235 1 0.0 -9.00379000 4.28593000 3.01566000 
236 1 0.0 -5.52489000 4.23428000 3.84853000 
237 1 0.0 -6.66840000 0.22380600 4.80732000 
238 1 0.0 -10.01250000 0.66545000 4.09362000 
239 2 0.0 -2.34557000 0.26174200 3.25560000 
240 1 0.0 -7.59087000 4.49471000 4.70457000 
241 1 0.0 -4.01086000 4.38541000 3.59718000 
242 1 0.0 -7.25231000 0.54479500 6.28015000 
243 1 0.0 -6.43858000 0.21153900 9.71971000 
244 2 0.0 -8.50643000 1.27190000 7.15699000 
245 1 0.0 -9.22483000 1.14040000 6.50444000 
246 1 0.0 -8.35851000 2.23144000 7.18164000 
247 2 0.0 -4.87432000 2.33947000 5.97386000 
248 1 0.0 -5.52341000 3.08049000 5.80998000 
249 1 0.0 -5.44216000 1.46004000 5.89438000 
250 2 0.0 -4.41763000 2.29748000 8.59207000 
251 1 0.0 -4.55340000 3.38397000 8.88907000 
252 1 0.0 -4.64956000 2.35269000 7.44315000 
253 2 0.0 -6.65187000 1.14916000 9.55328000 
254 1 0.0 -7.23210000 1.09913000 8.77037000 
255 1 0.0 -5.32110000 1.82967000 8.98116000 
256 1 0.0 -1.18664000 3.51900000 7.26307000 
257 2 0.0 -1.34531000 1.76926000 7.94252000 
258 1 0.0 -2.19340000 1.95705000 8.35651000 
259 1 0.0 -1.55955000 0.97336900 7.43817000 
260 2 0.0 -6.82872000 4.22081000 5.28975000 
261 2 0.0 -4.73840000 4.83996000 9.31566000 
262 1 0.0 -2.16290000 4.57006000 5.57804000 
263 1 0.0 -7.16162000 4.30745000 6.23928000 
264 2 0.0 -7.57740000 4.13047000 7.87280000 
265 1 0.0 -6.70691000 4.09611000 8.30282000 
266 1 0.0 -7.93915000 5.00322000 8.17073000 
267 2 0.0 -1.32703000 4.46274000 7.03293000 
268 1 0.0 -0.43812500 4.84906000 6.78434000 
269 2 0.0 -6.44006000 0.19053700 5.78480000 
270 1 0.0 -3.89249000 4.97119000 9.89039000 
271 2 0.0 -6.47765000 6.09668000 -8.54710000 
272 1 0.0 -6.82466000 5.33277000 -8.04458000 
273 1 0.0 -5.94918000 5.68410000 -9.25006000 
274 2 0.0 -8.06743000 8.46697000 -7.59348000 
275 1 0.0 -7.45444000 7.79664000 -7.91127000 
276 1 0.0 -7.51041000 9.23342000 -7.43005000 
277 2 0.0 -3.70285000 9.20440000 -7.31708000 
278 1 0.0 -3.94289000 8.24738000 -7.16523000 
279 2 0.0 -4.26395000 6.51586000 -7.01470000 
280 1 0.0 -4.42498000 6.25993000 -6.08237000 
281 1 0.0 -5.13753000 6.39479000 -7.49604000 
282 1 0.0 -2.42393000 9.42403000 -6.12559000 
283 2 0.0 -1.58624000 9.37422000 -5.58169000 
284 2 0.0 -1.34611000 8.19408000 -9.21463000 
285 1 0.0 -1.93868000 8.51367000 -8.52805000 
286 1 0.0 -1.60416000 7.26830000 -9.26644000 
287 2 0.0 -2.61433000 5.37922000 -9.08752000 
288 1 0.0 -3.10431000 5.67272000 -8.29161000 
289 1 0.0 -4.50584000 9.70427000 -7.09945000 
290 1 0.0 -0.84465200 9.58530000 -6.21170000 
291 1 0.0 -9.73288000 7.54012000 -7.50869000 
292 1 0.0 -0.00996321 9.58399000 -8.19590000 
293 1 0.0 -3.87186000 9.46163000 -9.24627000 
294 2 0.0 -4.70423000 5.88625000 -4.23885000 
295 1 0.0 -4.64433000 6.70134000 -3.71334000 
296 1 0.0 -5.40593000 5.39055000 -3.79551000 
297 1 0.0 -9.76316000 5.21024000 -4.65358000 
298 2 0.0 -4.62681000 8.26669000 -2.51113000 
299 1 0.0 -5.52110000 8.59257000 -2.72480000 
300 1 0.0 -4.13140000 9.07898000 -2.28424000 
301 2 0.0 -9.28796000 8.44984000 0.01526550 
302 2 0.0 -5.96498000 6.59270000 -0.71935600 
303 1 0.0 -5.37444000 7.20399000 -1.21532000 
304 2 0.0 -7.34787000 9.25491000 -2.98249000 
305 1 0.0 -8.20903000 8.78693000 -2.92801000 
306 2 0.0 -9.84340000 7.81225000 -2.72798000 
307 1 0.0 -9.30937000 8.02842000 -0.86861900 
308 1 0.0 -6.07172000 5.09372000 -1.55373000 
309 1 0.0 -1.48133000 8.50529000 -3.61800000 
310 1 0.0 -2.46788000 7.82771000 -2.73190000 
311 2 0.0 -1.74383000 9.24301000 -0.34714800 
312 1 0.0 -1.42449000 8.78848000 -1.16381000 
313 2 0.0 -1.51899000 7.95240000 -2.82778000 
314 1 0.0 -7.18754000 10.00820000 -1.42770000 
315 1 0.0 -9.94856000 7.13940000 -3.43808000 
316 1 0.0 -8.06491000 9.72555000 -0.14443700 
317 2 0.0 -5.18310000 6.66194000 1.87956000 
318 1 0.0 -4.22855000 6.96883000 1.77526000 
319 1 0.0 -5.12610000 5.73967000 2.27528000 
320 1 0.0 -2.75081000 7.50908000 3.59850000 
321 1 0.0 -1.99202000 7.79560000 4.88340000 
322 1 0.0 -5.65560000 6.58221000 0.23814600 
323 2 0.0 -2.85759000 7.48829000 4.56464000 
324 1 0.0 -8.84217000 7.81092000 0.61483200 
325 2 0.0 -8.07092000 7.11542000 2.17947000 
326 1 0.0 -7.09303000 7.11428000 2.14951000 
327 1 0.0 -8.33707000 7.81504000 2.85665000 
328 1 0.0 -8.53934000 5.78254000 3.15322000 
329 1 0.0 -2.60241000 5.81021000 4.64005000 
330 1 0.0 -0.98801300 9.78943000 -0.01920440 
331 2 0.0 -2.53624000 7.17463000 1.56449000 
332 1 0.0 -2.33866000 7.92200000 0.96739100 
333 1 0.0 -2.31414000 6.38065000 1.03429000 
334 1 0.0 -5.57114000 9.56621000 3.83740000 
335 2 0.0 -5.36226000 9.27692000 4.73355000 
336 1 0.0 -4.56207000 8.75034000 4.62223000 
337 2 0.0 -9.23007000 8.61144000 4.09742000 
338 1 0.0 -9.85628000 7.92698000 4.37597000 
339 1 0.0 -9.80630000 9.30359000 3.73076000 
340 1 0.0 -4.55039000 5.35516000 8.47620000 
341 2 0.0 -6.53684000 8.29412000 7.19158000 
342 1 0.0 -6.30880000 9.17058000 7.53525000 
343 1 0.0 -6.45498000 8.44042000 6.23652000 
344 2 0.0 -8.20683000 6.61594000 8.96427000 
345 1 0.0 -7.67742000 6.56599000 9.77224000 
346 1 0.0 -7.69904000 7.21758000 8.39622000 
347 2 0.0 -4.37595000 6.51067000 7.10506000 
348 1 0.0 -5.09370000 7.17633000 7.20434000 
349 1 0.0 -3.87616000 6.78849000 6.32556000 
350 1 0.0 -2.80936000 9.00514000 9.76016000 
351 2 0.0 -0.14710500 8.27513000 5.61134000 
352 1 0.0 -0.15013000 8.48089000 6.57829000 
353 1 0.0 -0.16517400 8.48869000 9.14809000 
354 2 0.0 -3.69185000 9.39987000 9.80498000 
355 1 0.0 1.37334000 -5.59960000 -8.88637000 
356 1 0.0 0.44534900 -9.05865000 -7.71137000 
357 2 0.0 0.98123400 -6.87727000 -7.83704000 
358 1 0.0 1.87212000 -7.10311000 -7.50754000 
359 1 0.0 0.62252600 -6.32018000 -7.12300000 
360 2 0.0 0.34279400 -5.11944000 -5.52885000 
361 1 0.0 3.68109000 -7.72249000 -5.56051000 
362 2 0.0 3.49607000 -7.20803000 -6.41016000 
363 1 0.0 3.46456000 -6.23791000 -6.16183000 
364 2 0.0 7.99931000 -7.07928000 -7.75857000 
365 1 0.0 6.97899000 -7.09188000 -7.87199000 
366 1 0.0 8.35595000 -7.60294000 -8.54593000 
367 1 0.0 7.40845000 -6.95422000 -5.61504000 
368 1 0.0 8.30240000 -5.56091000 -8.29040000 
369 2 0.0 5.40000000 -6.83404000 -8.27941000 
370 1 0.0 5.39922000 -5.82724000 -8.27693000 
371 1 0.0 4.76576000 -7.12252000 -7.55091000 
372 2 0.0 0.37515200 -9.97779000 -7.42825000 
373 1 0.0 8.35213000 -9.27173000 -9.95950000 
374 2 0.0 2.39311000 -5.72659000 -3.65008000 
375 1 0.0 3.37176000 -9.55820000 -4.65074000 
376 1 0.0 3.02966000 -8.45929000 -3.62226000 
377 1 0.0 1.08423000 -5.27326000 -4.89575000 
378 2 0.0 3.74480000 -8.76314000 -4.20647000 
379 2 0.0 7.02585000 -6.74618000 -4.75645000 
380 1 0.0 7.03307000 -7.60013000 -4.30440000 
381 2 0.0 6.54477000 -9.13467000 -2.99715000 
382 1 0.0 5.65151000 -9.12422000 -3.35803000 
383 1 0.0 1.99142000 -6.53678000 -3.24654000 
384 1 0.0 7.49696000 -7.90193000 -0.26495700 
385 1 0.0 2.45477000 -7.74127000 -0.60284600 
386 2 0.0 1.36364000 -7.94657000 -2.40235000 
387 1 0.0 0.66239400 -8.36073000 -2.93375000 
388 1 0.0 0.84780200 -7.34696000 -1.83466000 
389 1 0.0 6.44698000 -8.65732000 -2.16843000 
390 2 0.0 5.10124000 -6.04714000 -2.45381000 
391 1 0.0 5.52704000 -6.52293000 -1.72343000 
392 1 0.0 5.66475000 -6.28018000 -3.20988000 
393 1 0.0 3.28634000 -5.67582000 -3.27919000 
394 1 0.0 9.40629000 -6.78144000 -0.85295900 
395 2 0.0 6.58109000 -7.58895000 -0.29546000 
396 2 0.0 9.66471000 -7.59031000 -0.37410500 
397 2 0.0 0.17406000 -9.00404000 0.75756400 
398 1 0.0 9.18458000 -5.97848000 3.70401000 
399 1 0.0 1.06825000 -8.58975000 0.66541100 
400 1 0.0 2.24742000 -5.72101000 0.99889100 
401 1 0.0 6.65406000 -6.75130000 0.19203800 
402 2 0.0 2.49880000 -7.56436000 0.34873200 
403 2 0.0 8.66239000 -9.59076000 3.10891000 
404 1 0.0 8.64331000 -8.62826000 3.19510000 
405 2 0.0 8.94186000 -6.57913000 2.96856000 
406 2 0.0 7.45118000 -5.16683000 1.15179000 
407 1 0.0 7.99946000 -5.68430000 1.81481000 
408 1 0.0 7.99075000 -5.09075000 0.33099500 
409 1 0.0 1.70644000 -6.66959000 4.52989000 
410 2 0.0 1.88154000 -5.03575000 4.06268000 
411 1 0.0 3.28747000 -8.05627000 0.66815900 
412 1 0.0 4.44719000 -8.44741000 3.22332000 
413 1 0.0 4.97103000 -9.77727000 1.49625000 
414 2 0.0 4.81097000 -8.78808000 1.43746000 
415 1 0.0 9.75593000 -6.62740000 2.44454000 
416 1 0.0 7.99845000 -9.89638000 3.74024000 
417 1 0.0 5.51886000 -8.42110000 0.83863100 
418 1 0.0 2.61009000 -7.98435000 4.61662000 
419 1 0.0 4.77665000 -7.73532000 4.60928000 
420 2 0.0 4.21931000 -8.44212000 4.18109000 
421 2 0.0 1.76576000 -7.57224000 4.96790000 
422 1 0.0 3.90563000 -5.10863000 8.41899000 
423 2 0.0 2.78283000 -6.43185000 7.21058000 
424 1 0.0 1.99738000 -6.09192000 7.67274000 
425 1 0.0 2.41059000 -6.91419000 6.40429000 
426 1 0.0 7.76030000 -6.10835000 7.97431000 
427 2 0.0 4.59167000 -8.50013000 8.14502000 
428 1 0.0 5.46319000 -8.10183000 8.09373000 
429 1 0.0 3.97950000 -7.78989000 7.90590000 
430 2 0.0 8.71842000 -8.33446000 9.95260000 
431 2 0.0 0.27085300 -5.26803000 8.29193000 
432 1 0.0 8.16248000 -7.90793000 9.27152000 
433 1 0.0 6.73110000 -6.74837000 6.96705000 
434 2 0.0 5.33924000 -6.38562000 5.61370000 
435 1 0.0 5.23704000 -5.62217000 5.02476000 
436 1 0.0 4.53751000 -6.34763000 6.16186000 
437 2 0.0 9.27598000 -8.44905000 6.44530000 
438 1 0.0 8.62867000 -7.87838000 6.91348000 
439 2 0.0 7.29796000 -6.96372000 7.73166000 
440 2 0.0 1.60039000 -4.76838000 -9.42415000 
441 1 0.0 1.13052000 -4.00865000 -8.96870000 
442 1 0.0 0.14629700 -4.16000000 -5.46056000 
443 2 0.0 5.73206000 -4.14969000 -8.38648000 
444 2 0.0 3.56172000 -4.51041000 -6.39992000 
445 1 0.0 3.71377000 -3.97301000 -5.60703000 
446 1 0.0 4.29026000 -4.29579000 -6.99860000 
447 2 0.0 8.39144000 -4.56387000 -8.55903000 
448 1 0.0 8.81411000 -4.12097000 -7.76361000 
449 1 0.0 9.03046000 -3.71358000 -5.66594000 
450 1 0.0 6.73682000 -4.23162000 -8.53760000 
451 1 0.0 5.33583000 -4.09692000 -9.27829000 
452 2 0.0 9.57946000 -3.38075000 -6.39772000 
453 2 0.0 1.52222000 -0.12635000 -8.07629000 
454 2 0.0 0.29489600 -2.69881000 -8.17595000 
455 1 0.0 0.73877100 -1.82937000 -8.26156000 
456 1 0.0 0.16104400 -2.80415000 -7.21755000 
457 1 0.0 2.46702000 -0.17699000 -7.81862000 
458 2 0.0 6.32152000 -2.49753000 -5.96643000 
459 1 0.0 6.11066000 -3.05515000 -6.73660000 
460 2 0.0 4.07175000 -0.40601300 -6.81475000 
461 1 0.0 4.79543000 -1.02519000 -6.71880000 
462 1 0.0 3.82586000 -0.25221900 -5.89984000 
463 2 0.0 8.50827000 -0.60557500 -6.33712000 
464 1 0.0 7.68188000 -1.06270000 -6.12590000 
465 1 0.0 9.30877000 -2.44448000 -6.46132000 
466 2 0.0 9.05906000 -1.52457000 -9.05816000 
467 1 0.0 8.89298000 -2.45471000 -8.90135000 
468 1 0.0 8.92241000 -1.10817000 -8.19870000 
469 1 0.0 5.48914000 -2.51632000 -5.36965000 
470 2 0.0 7.70770000 -4.03638000 -4.18905000 
471 1 0.0 7.21883000 -3.48530000 -4.88697000 
472 1 0.0 7.46188000 -4.97612000 -4.36868000 
473 1 0.0 0.28059800 -1.97704000 -4.51670000 
474 2 0.0 3.45271000 -0.13862800 -3.75142000 
475 2 0.0 4.27561000 -2.65767000 -4.25541000 
476 1 0.0 3.98822000 -1.70043000 -4.09287000 
477 1 0.0 0.06002720 -4.95953000 -1.10267000 
